2019-05-13 13:37:28,862 INFO [main] com.mchange.v2.log.MLog.<clinit>(80) | MLog clients using log4j logging.
2019-05-13 14:18:15,494 INFO [http-nio-8080-exec-7] com.Hairo.util.aop.LogAspect.doAfterReturning(59) | 返回内容 : 38
2019-05-13 14:18:15,512 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/page/1/
2019-05-13 14:18:15,513 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:18:15,513 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:18:15,514 ERROR [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.throwing(70) | 抛出的异常是:class java.lang.ArithmeticException
2019-05-13 14:18:15,515 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/page/1/
2019-05-13 14:18:15,515 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:18:15,515 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:18:15,516 ERROR [http-nio-8080-exec-10] com.Hairo.controller.GlobalExceptionController.allException(34) | 

 
2019-05-13 14:18:15,517 ERROR [http-nio-8080-exec-10] com.Hairo.controller.GlobalExceptionController.allException(35) | 
打印抛出的异常信息：
2019-05-13 14:18:15,518 ERROR [http-nio-8080-exec-10] com.Hairo.controller.GlobalExceptionController.allException(36) | 	异常请求URL : http://192.168.0.104:8080/api/article/page/1/
2019-05-13 14:18:15,519 ERROR [http-nio-8080-exec-10] com.Hairo.controller.GlobalExceptionController.allException(37) | 	异常请求方法类型 : GET
2019-05-13 14:18:15,521 ERROR [http-nio-8080-exec-10] com.Hairo.controller.GlobalExceptionController.allException(39) | 	异常类 : class java.lang.ArithmeticException
2019-05-13 14:18:15,521 ERROR [http-nio-8080-exec-10] com.Hairo.controller.GlobalExceptionController.allException(40) | 	异常信息 : / by zero


2019-05-13 14:18:15,522 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doAfterReturning(59) | 返回内容 : 500
2019-05-13 14:18:16,624 INFO [http-nio-8080-exec-1] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/count/
2019-05-13 14:18:16,626 INFO [http-nio-8080-exec-1] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:18:16,627 INFO [http-nio-8080-exec-1] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:18:16,677 INFO [http-nio-8080-exec-1] com.Hairo.util.aop.LogAspect.doAfterReturning(59) | 返回内容 : 38
2019-05-13 14:18:16,691 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/page/1/
2019-05-13 14:18:16,692 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:18:16,694 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:18:16,695 ERROR [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.throwing(70) | 抛出的异常是:class java.lang.ArithmeticException
2019-05-13 14:18:16,696 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/page/1/
2019-05-13 14:18:16,697 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:18:16,697 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:18:16,698 ERROR [http-nio-8080-exec-4] com.Hairo.controller.GlobalExceptionController.allException(34) | 

 
2019-05-13 14:18:16,699 ERROR [http-nio-8080-exec-4] com.Hairo.controller.GlobalExceptionController.allException(35) | 
打印抛出的异常信息：
2019-05-13 14:18:16,699 ERROR [http-nio-8080-exec-4] com.Hairo.controller.GlobalExceptionController.allException(36) | 	异常请求URL : http://192.168.0.104:8080/api/article/page/1/
2019-05-13 14:18:16,700 ERROR [http-nio-8080-exec-4] com.Hairo.controller.GlobalExceptionController.allException(37) | 	异常请求方法类型 : GET
2019-05-13 14:18:16,701 ERROR [http-nio-8080-exec-4] com.Hairo.controller.GlobalExceptionController.allException(39) | 	异常类 : class java.lang.ArithmeticException
2019-05-13 14:18:16,701 ERROR [http-nio-8080-exec-4] com.Hairo.controller.GlobalExceptionController.allException(40) | 	异常信息 : / by zero


2019-05-13 14:18:16,701 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doAfterReturning(59) | 返回内容 : 500
2019-05-13 14:18:55,301 INFO [http-nio-8080-exec-6] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/count/
2019-05-13 14:18:55,303 INFO [http-nio-8080-exec-6] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:18:55,305 INFO [http-nio-8080-exec-6] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:18:55,363 INFO [http-nio-8080-exec-6] com.Hairo.util.aop.LogAspect.doAfterReturning(59) | 返回内容 : 38
2019-05-13 14:18:55,398 INFO [http-nio-8080-exec-7] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/page/1/
2019-05-13 14:18:55,399 INFO [http-nio-8080-exec-7] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:18:55,400 INFO [http-nio-8080-exec-7] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:18:55,403 INFO [http-nio-8080-exec-7] com.Hairo.util.aop.LogAspect.doAfterReturning(59) | 返回内容 : 404
2019-05-13 14:19:20,357 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/count/
2019-05-13 14:19:20,357 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:19:20,357 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:19:20,407 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doAfterReturning(59) | 返回内容 : 38
2019-05-13 14:19:20,433 INFO [http-nio-8080-exec-1] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/page/1/
2019-05-13 14:19:20,434 INFO [http-nio-8080-exec-1] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:19:20,435 INFO [http-nio-8080-exec-1] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:19:20,437 INFO [http-nio-8080-exec-1] com.Hairo.service.impl.ArticlesServiceImpl.outLogger(310) | 

******************************************从Redis中获取文章列表从第0条开始获取15条******************************************

2019-05-13 14:19:20,498 INFO [http-nio-8080-exec-1] com.Hairo.util.aop.LogAspect.doAfterReturning(57) | 返回内容 : [Articles{a_id=10037, a_title='测试8', a_pubDate=Thu Apr 18 16:40:35 GMT+08:00 2019, a_content='测试内容', u_name='海羅', a_browseCount=42, a_commentCount=0, a_likeCount=4, l_name='JAVA', a_articleImgUrl='nul........(内容过多，只显示200个字符)
2019-05-13 14:19:20,598 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/hot/
2019-05-13 14:19:20,599 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:19:20,600 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:19:20,649 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doAfterReturning(57) | 返回内容 : [Articles{a_id=10000, a_title='海羅博客测试', a_pubDate=Thu Apr 11 13:28:22 GMT+08:00 2019, a_content='```java
package com.Hairo;

import org.mybatis.spring.annotation.MapperScan;
import org.springframe........(内容过多，只显示200个字符)
2019-05-13 14:19:20,699 INFO [http-nio-8080-exec-8] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/random/
2019-05-13 14:19:20,699 INFO [http-nio-8080-exec-8] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:19:20,699 INFO [http-nio-8080-exec-8] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:19:20,747 INFO [http-nio-8080-exec-8] com.Hairo.util.aop.LogAspect.doAfterReturning(57) | 返回内容 : [Articles{a_id=10010, a_title='测试9', a_pubDate=null, a_content='null', u_name='null', a_browseCount=null, a_commentCount=null, a_likeCount=null, l_name='null', a_articleImgUrl='null'}, Articles{a_id=1........(内容过多，只显示200个字符)
2019-05-13 14:19:21,098 INFO [http-nio-8080-exec-2] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/blogroll/
2019-05-13 14:19:21,099 INFO [http-nio-8080-exec-2] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:19:21,099 INFO [http-nio-8080-exec-2] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:19:21,103 INFO [http-nio-8080-exec-2] com.Hairo.util.aop.LogAspect.doAfterReturning(59) | 返回内容 : [Blogroll{b_id=10000, b_name='海羅博客1', b_url='https://www.hairo.com', b_email='1871157779@qq.com'}, Blogroll{b_id=10001, b_name='海羅博客2', b_url='https://www.baidu.com', b_email='2071157779@qq.com'}]
2019-05-13 14:19:21,498 INFO [http-nio-8080-exec-9] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/label/
2019-05-13 14:19:21,498 INFO [http-nio-8080-exec-9] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:19:21,498 INFO [http-nio-8080-exec-9] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:19:21,502 INFO [http-nio-8080-exec-9] com.Hairo.util.aop.LogAspect.doAfterReturning(59) | 返回内容 : [Label{l_name='HTML', l_count=1}, Label{l_name='JAVA', l_count=32}, Label{l_name='JQUERY', l_count=2}, Label{l_name='大数据', l_count=1}, Label{l_name='数据结构', l_count=1}, Label{l_name='设计模式', l_count=1}]
2019-05-13 14:26:01,152 INFO [main] com.mchange.v2.log.MLog.<clinit>(80) | MLog clients using log4j logging.
2019-05-13 14:26:01,172 INFO [main] com.mchange.v2.c3p0.C3P0Registry.banner(204) | Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
2019-05-13 14:26:31,761 INFO [http-nio-8080-exec-1] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/count/
2019-05-13 14:26:31,763 INFO [http-nio-8080-exec-1] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:26:31,763 INFO [http-nio-8080-exec-1] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:26:31,839 INFO [http-nio-8080-exec-1] com.mchange.v2.c3p0.impl.AbstractPoolBackedDataSource.getPoolManager(462) | Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hgev41a21cspljj1q3k813|3316527e, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hgev41a21cspljj1q3k813|3316527e, idleConnectionTestPeriod -> 60, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/hairo_db?useUnicode=true&characterEncoding=utf8&serverTimezone=GMT%2B8&useSSL=false&allowMultiQueries=true, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 1800000, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 20, maxStatements -> 1000, maxStatementsPerConnection -> 0, minPoolSize -> 8, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
2019-05-13 14:26:33,107 INFO [http-nio-8080-exec-1] com.Hairo.util.aop.LogAspect.doAfterReturning(59) | 返回内容 : 38
2019-05-13 14:26:33,250 INFO [http-nio-8080-exec-3] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/page/1/
2019-05-13 14:26:33,251 INFO [http-nio-8080-exec-3] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:26:33,252 INFO [http-nio-8080-exec-3] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:26:33,255 INFO [http-nio-8080-exec-3] com.Hairo.service.impl.ArticlesServiceImpl.outLogger(310) | 

******************************************从Redis中获取文章列表从第0条开始获取15条******************************************

2019-05-13 14:26:33,308 INFO [http-nio-8080-exec-3] com.Hairo.util.aop.LogAspect.doAfterReturning(57) | 返回内容 : [Articles{a_id=10037, a_title='测试8', a_pubDate=Thu Apr 18 16:40:35 GMT+08:00 2019, a_content='测试内容', u_name='海羅', a_browseCount=42, a_commentCount=0, a_likeCount=4, l_name='JAVA', a_articleImgUrl='nul........(内容过多，只显示200个字符)
2019-05-13 14:26:33,333 INFO [http-nio-8080-exec-2] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/hot/
2019-05-13 14:26:33,334 INFO [http-nio-8080-exec-2] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:26:33,334 INFO [http-nio-8080-exec-2] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:26:33,393 INFO [http-nio-8080-exec-2] com.Hairo.util.aop.LogAspect.doAfterReturning(57) | 返回内容 : [Articles{a_id=10000, a_title='海羅博客测试', a_pubDate=Thu Apr 11 13:28:22 GMT+08:00 2019, a_content='```java
package com.Hairo;

import org.mybatis.spring.annotation.MapperScan;
import org.springframe........(内容过多，只显示200个字符)
2019-05-13 14:26:33,431 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/random/
2019-05-13 14:26:33,431 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:26:33,432 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:26:33,480 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doAfterReturning(57) | 返回内容 : [Articles{a_id=10010, a_title='测试9', a_pubDate=null, a_content='null', u_name='null', a_browseCount=null, a_commentCount=null, a_likeCount=null, l_name='null', a_articleImgUrl='null'}, Articles{a_id=1........(内容过多，只显示200个字符)
2019-05-13 14:26:33,831 INFO [http-nio-8080-exec-5] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/blogroll/
2019-05-13 14:26:33,832 INFO [http-nio-8080-exec-5] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:26:33,832 INFO [http-nio-8080-exec-5] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:26:33,859 INFO [http-nio-8080-exec-5] com.Hairo.util.aop.LogAspect.doAfterReturning(59) | 返回内容 : [Blogroll{b_id=10000, b_name='海羅博客1', b_url='https://www.hairo.com', b_email='1871157779@qq.com'}, Blogroll{b_id=10001, b_name='海羅博客2', b_url='https://www.baidu.com', b_email='2071157779@qq.com'}]
2019-05-13 14:26:34,230 INFO [http-nio-8080-exec-6] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/label/
2019-05-13 14:26:34,231 INFO [http-nio-8080-exec-6] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 14:26:34,231 INFO [http-nio-8080-exec-6] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 14:26:34,254 INFO [http-nio-8080-exec-6] com.Hairo.util.aop.LogAspect.doAfterReturning(59) | 返回内容 : [Label{l_name='HTML', l_count=1}, Label{l_name='JAVA', l_count=32}, Label{l_name='JQUERY', l_count=2}, Label{l_name='大数据', l_count=1}, Label{l_name='数据结构', l_count=1}, Label{l_name='设计模式', l_count=1}]
2019-05-13 14:50:00,033 INFO [pool-3-thread-1] com.Hairo.service.impl.TimedTaskServiceImpl.outLogger(122) | 

******************************************从数据库中获取第1页数据缓存至Redis******************************************

2019-05-13 14:50:00,112 INFO [pool-3-thread-1] com.Hairo.service.impl.TimedTaskServiceImpl.outLogger(122) | 

******************************************从数据库中获取第2页数据缓存至Redis******************************************

2019-05-13 14:50:00,163 INFO [pool-3-thread-1] com.Hairo.service.impl.TimedTaskServiceImpl.outLogger(122) | 

******************************************从数据库中获取第3页数据缓存至Redis******************************************

2019-05-13 15:00:00,013 INFO [pool-3-thread-1] com.Hairo.service.impl.TimedTaskServiceImpl.outLogger(122) | 

******************************************从数据库中获取第1页数据缓存至Redis******************************************

2019-05-13 15:00:00,064 INFO [pool-3-thread-1] com.Hairo.service.impl.TimedTaskServiceImpl.outLogger(122) | 

******************************************从数据库中获取第2页数据缓存至Redis******************************************

2019-05-13 15:00:00,111 INFO [pool-3-thread-1] com.Hairo.service.impl.TimedTaskServiceImpl.outLogger(122) | 

******************************************从数据库中获取第3页数据缓存至Redis******************************************

2019-05-13 15:12:08,939 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/comment/messageBoardMapper/
2019-05-13 15:12:08,939 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 15:12:08,939 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 15:12:08,993 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doAfterReturning(57) | 返回内容 : [CommentInfo{m_id=2, m_userName='海羅测试', m_email='', m_url='https://www.baidu.com/s?wd=%E4%B8%AA%E4%BA%BA%E5%8D%9A%E5%AE%A2&pn=0&oq=%E4%B8%AA%E4%BA%BA%E5%8D%9A%E5%AE%A2&tn=02003390_18_hao_', m_content=........(内容过多，只显示200个字符)
2019-05-13 15:13:34,297 INFO [http-nio-8080-exec-1] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/count/
2019-05-13 15:13:34,298 INFO [http-nio-8080-exec-1] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 15:13:34,299 INFO [http-nio-8080-exec-1] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 15:13:34,350 INFO [http-nio-8080-exec-1] com.Hairo.util.aop.LogAspect.doAfterReturning(59) | 返回内容 : 38
2019-05-13 15:13:34,375 INFO [http-nio-8080-exec-3] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/page/1/
2019-05-13 15:13:34,378 INFO [http-nio-8080-exec-3] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 15:13:34,379 INFO [http-nio-8080-exec-3] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 15:13:34,381 INFO [http-nio-8080-exec-3] com.Hairo.service.impl.ArticlesServiceImpl.outLogger(310) | 

******************************************从Redis中获取文章列表从第0条开始获取15条******************************************

2019-05-13 15:13:34,433 INFO [http-nio-8080-exec-3] com.Hairo.util.aop.LogAspect.doAfterReturning(57) | 返回内容 : [Articles{a_id=10037, a_title='测试8', a_pubDate=Thu Apr 18 16:40:35 GMT+08:00 2019, a_content='测试内容', u_name='海羅', a_browseCount=42, a_commentCount=0, a_likeCount=4, l_name='JAVA', a_articleImgUrl='nul........(内容过多，只显示200个字符)
2019-05-13 15:13:34,518 INFO [http-nio-8080-exec-2] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/hot/
2019-05-13 15:13:34,520 INFO [http-nio-8080-exec-2] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 15:13:34,522 INFO [http-nio-8080-exec-2] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 15:13:34,574 INFO [http-nio-8080-exec-2] com.Hairo.util.aop.LogAspect.doAfterReturning(57) | 返回内容 : [Articles{a_id=10000, a_title='海羅博客测试', a_pubDate=Thu Apr 11 13:28:22 GMT+08:00 2019, a_content='```java
package com.Hairo;

import org.mybatis.spring.annotation.MapperScan;
import org.springframe........(内容过多，只显示200个字符)
2019-05-13 15:13:34,606 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/article/random/
2019-05-13 15:13:34,607 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 15:13:34,607 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 15:13:34,656 INFO [http-nio-8080-exec-4] com.Hairo.util.aop.LogAspect.doAfterReturning(57) | 返回内容 : [Articles{a_id=10010, a_title='测试9', a_pubDate=null, a_content='null', u_name='null', a_browseCount=null, a_commentCount=null, a_likeCount=null, l_name='null', a_articleImgUrl='null'}, Articles{a_id=1........(内容过多，只显示200个字符)
2019-05-13 15:13:35,006 INFO [http-nio-8080-exec-5] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/blogroll/
2019-05-13 15:13:35,006 INFO [http-nio-8080-exec-5] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 15:13:35,007 INFO [http-nio-8080-exec-5] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 15:13:35,016 INFO [http-nio-8080-exec-5] com.Hairo.util.aop.LogAspect.doAfterReturning(59) | 返回内容 : [Blogroll{b_id=10000, b_name='海羅博客1', b_url='https://www.hairo.com', b_email='1871157779@qq.com'}, Blogroll{b_id=10001, b_name='海羅博客2', b_url='https://www.baidu.com', b_email='2071157779@qq.com'}]
2019-05-13 15:13:35,405 INFO [http-nio-8080-exec-6] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/label/
2019-05-13 15:13:35,405 INFO [http-nio-8080-exec-6] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 15:13:35,405 INFO [http-nio-8080-exec-6] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 15:13:35,412 INFO [http-nio-8080-exec-6] com.Hairo.util.aop.LogAspect.doAfterReturning(59) | 返回内容 : [Label{l_name='HTML', l_count=1}, Label{l_name='JAVA', l_count=32}, Label{l_name='JQUERY', l_count=2}, Label{l_name='大数据', l_count=1}, Label{l_name='数据结构', l_count=1}, Label{l_name='设计模式', l_count=1}]
2019-05-13 15:13:36,044 INFO [http-nio-8080-exec-7] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/comment/messageBoardMapper/
2019-05-13 15:13:36,045 INFO [http-nio-8080-exec-7] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 15:13:36,046 INFO [http-nio-8080-exec-7] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 15:13:36,051 INFO [http-nio-8080-exec-7] com.Hairo.util.aop.LogAspect.doAfterReturning(57) | 返回内容 : [CommentInfo{m_id=2, m_userName='海羅测试', m_email='', m_url='https://www.baidu.com/s?wd=%E4%B8%AA%E4%BA%BA%E5%8D%9A%E5%AE%A2&pn=0&oq=%E4%B8%AA%E4%BA%BA%E5%8D%9A%E5%AE%A2&tn=02003390_18_hao_', m_content=........(内容过多，只显示200个字符)
2019-05-13 15:13:55,522 INFO [http-nio-8080-exec-8] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/comment/
2019-05-13 15:13:55,522 INFO [http-nio-8080-exec-8] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : POST
2019-05-13 15:13:55,522 INFO [http-nio-8080-exec-8] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
2019-05-13 15:13:55,522 INFO [http-nio-8080-exec-8] com.Hairo.util.aop.LogAspect.doBefore(41) | name:m_userName	value:海羅
2019-05-13 15:13:55,522 INFO [http-nio-8080-exec-8] com.Hairo.util.aop.LogAspect.doBefore(41) | name:m_email	value:
2019-05-13 15:13:55,523 INFO [http-nio-8080-exec-8] com.Hairo.util.aop.LogAspect.doBefore(41) | name:m_url	value:https://blog.csdn.net/baidu_30809315/article/details/81094645
2019-05-13 15:13:55,523 INFO [http-nio-8080-exec-8] com.Hairo.util.aop.LogAspect.doBefore(41) | name:m_content	value:海羅加油
2019-05-13 15:13:55,523 INFO [http-nio-8080-exec-8] com.Hairo.util.aop.LogAspect.doBefore(41) | name:m_date	value:Mon May 13 2019 15:13:55 GMT+0800 (中国标准时间)
2019-05-13 15:13:55,523 INFO [http-nio-8080-exec-8] com.Hairo.util.aop.LogAspect.doBefore(41) | name:m_portraitUrl	value:
2019-05-13 15:13:55,556 INFO [http-nio-8080-exec-8] com.Hairo.util.aop.LogAspect.doAfterReturning(59) | 返回内容 : 1
2019-05-13 15:14:29,676 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doBefore(35) | 请求URL : http://192.168.0.104:8080/api/comment/messageBoardMapper/
2019-05-13 15:14:29,677 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doBefore(36) | 请求类型 : GET
2019-05-13 15:14:29,677 INFO [http-nio-8080-exec-10] com.Hairo.util.aop.LogAspect.doBefore(37) | IP : 192.168.0.104
